RA,DEC,USNO-B1.0,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Bmag1,Rmag1,Bmag2,Rmag2,Imag,Epoch,pmRA,pmDE,e_pmRA,e_pmDE,Flags,B1s/g,R1s/g,B2s/g,R2s/g,Is/g,angDist
195,-64,0259-0031995,194.962767,-64.01017,1.019,1.019,90.0,,,18.38,16.71,,1984.8,0,0,0,0,..Y,,,3,0,,69.222745
195,-64,0259-0031995,194.961995,-64.009937,0.275,0.211,0.0,,17.23,18.24,16.87,,1984.9,30,-28,4,11,..Y,,9,8,0,,69.826389
195,-64,0259-0032017,195.022131,-64.017148,0.2,0.2,90.0,,17.85,,16.83,,1988.8,0,0,0,0,...,,2,,0,,70.922499
195,-64,0260-0032261,194.975964,-63.983303,0.219,0.208,90.0,,18.33,20.11,18.33,,1984.9,8,12,5,3,...,,2,9,0,,71.08327
195,-64,0259-0032019,195.027412,-64.015967,0.325,0.264,90.0,,17.31,20.12,17.71,15.82,1983.3,0,0,0,0,...,,8,2,0,,71.933521
195,-64,0259-0032000,194.974495,-64.01662,0.277,0.238,90.0,,14.85,17.14,14.94,14.08,1983.3,0,0,0,0,..Y,,4,2,0,,72.104243
195,-64,0259-0032009,194.994559,-64.01992,0.269,0.206,0.0,,18.26,19.9,18.61,,1984.9,0,0,0,0,...,,8,8,0,,72.22384
195,-64,0260-0032278,195.033014,-63.985803,0.215,0.205,90.0,,17.19,18.53,17.24,16.55,1983.3,0,0,0,0,..Y,,8,9,0,,72.993199
195,-64,0260-0032266,194.989606,-63.980012,0.245,0.217,0.0,,16.49,19.65,16.63,15.11,1983.5,0,0,0,0,..Y,,7,8,0,,73.803869
195,-64,0260-0032254,194.955564,-63.993075,0.452,0.319,0.0,,18.08,19.75,17.35,,1984.9,0,0,0,0,...,,7,4,0,,74.433728
195,-64,0259-0032004,194.985,-64.019612,0.429,0.246,0.0,,15.06,16.32,15.31,14.86,1983.5,26,-6,8,21,..Y,,9,9,0,,74.463205
195,-64,0260-0032254,194.955112,-63.993514,0.557,0.334,90.0,,17.9,18.89,16.86,,1984.9,62,42,31,16,...,,8,8,0,,74.596243
195,-64,0259-0032014,195.008881,-64.020387,0.225,0.208,90.0,,18.6,,18.95,14.76,1985.6,0,0,0,0,...,,4,,0,,74.718693
195,-64,0259-0031999,194.974295,-64.01755,0.882,0.384,0.0,,17.21,18.86,,,1980.6,0,0,0,0,...,,3,2,,,75.07521
195,-64,0260-0032266,194.989709,-63.979298,1.019,0.534,0.0,,16.77,,20.89,,1988.8,0,0,0,0,...,,8,,0,,76.277542
195,-64,0260-0032281,195.047187,-63.995123,0.27,0.219,90.0,,18.95,19.85,18.64,,1984.5,0,0,0,0,...,,2,2,0,,76.515686
195,-64,0259-0032012,195.004862,-64.02115,0.279,0.215,90.0,,18.73,19.91,18.18,,1984.9,46,-30,11,4,...,,4,8,0,,76.525331
195,-64,0259-0032024,195.043625,-64.009495,0.677,0.229,0.0,,17.14,18.29,16.81,16.26,1983.3,-16,0,6,36,..Y,,8,8,0,,76.854579
195,-64,0260-0032263,194.979917,-63.980503,0.224,0.21,90.0,,18.26,,19.34,16.83,1985.6,0,0,0,0,...,,8,,0,,77.017721
195,-64,0259-0032018,195.023614,-64.018728,1.019,0.268,0.0,,,,17.24,13.72,1986.4,0,0,0,0,...,,,,0,,77.028544
195,-64,0259-0031993,194.956798,-64.010109,0.407,0.315,90.0,,17.47,18.33,17.0,,1984.9,0,0,0,0,...,,2,3,0,,77.272385
195,-64,0259-0032018,195.024173,-64.0187,0.276,0.269,90.0,,,,16.0,14.35,1986.4,0,0,0,0,...,,,,0,,77.371212
195,-64,0259-0031991,194.950739,-64.00222,0.498,0.2,0.0,,17.41,17.81,16.68,,1984.9,0,0,0,0,...,,3,8,0,,78.147372
195,-64,0259-0031995,194.961853,-64.014042,0.24,0.215,0.0,,15.41,17.76,15.95,14.44,1983.5,0,0,0,0,..Y,,4,10,0,,78.598881
195,-64,0259-0031991,194.950634,-64.002903,0.543,0.208,0.0,,17.63,18.48,16.79,,1984.9,0,0,0,0,...,,7,8,0,,78.600084
195,-64,0259-0032018,195.02417,-64.019356,1.019,0.8,90.0,,,20.1,17.69,,1984.8,0,0,0,0,...,,,2,0,,79.432014
195,-64,0259-0032012,195.005737,-64.022289,0.217,0.2,90.0,,17.66,19.07,17.62,,1984.9,16,24,5,0,...,,9,9,0,,80.749308
195,-64,0260-0032251,194.948717,-63.999517,0.245,0.204,90.0,,17.12,18.84,17.31,,1984.9,0,0,0,0,..Y,,9,9,0,,80.950747
195,-64,0259-0032024,195.043592,-64.012003,0.209,0.202,0.0,,,20.71,18.68,,1984.8,0,0,0,0,...,,,2,0,,81.22652
195,-64,0259-0032022,195.037456,-64.015559,0.272,0.202,0.0,,18.87,,19.42,,1988.8,0,0,0,0,...,,4,,0,,81.421766
195,-64,0260-0032255,194.961106,-63.984948,1.019,1.019,90.0,,18.29,,20.89,,1988.8,0,0,0,0,...,,5,,0,,81.888718
195,-64,0259-0031993,194.957234,-64.012995,0.636,0.293,0.0,,,20.33,17.67,,1985.3,0,0,0,0,...,,,1,0,,82.106247
195,-64,0260-0032255,194.959806,-63.985287,0.206,0.201,0.0,,18.25,19.82,19.13,,1984.9,0,0,0,0,...,,3,9,0,,82.651038
195,-64,0259-0031996,194.965142,-64.017392,0.356,0.252,90.0,,18.04,19.93,17.79,,1984.9,0,0,0,0,...,,1,5,0,,83.333476
195,-64,0259-0032026,195.052612,-64.002903,0.228,0.207,0.0,,17.92,,17.94,,1988.8,0,0,0,0,...,,8,,0,,83.679847
195,-64,0259-0031991,194.951456,-64.00937,0.251,0.201,90.0,,15.92,17.78,16.21,15.11,1983.5,0,0,0,0,..Y,,10,10,0,,83.694685
195,-64,0260-0032252,194.951848,-63.990214,0.308,0.288,90.0,,17.22,19.85,17.67,,1984.5,10,46,13,12,...,,3,2,0,,83.77162
195,-64,0259-0032026,195.051309,-64.005995,0.206,0.204,0.0,,16.07,18.69,16.48,15.26,1983.3,0,0,0,0,..Y,,9,10,0,,83.791222
195,-64,0260-0032253,194.952345,-63.989373,0.343,0.22,0.0,,,20.48,19.7,,1985.3,0,0,0,0,...,,,1,0,,84.390471
195,-64,0260-0032259,194.97167,-63.980062,1.019,0.353,0.0,,,20.8,17.28,,1985.3,0,0,0,0,...,,,1,0,,84.570692
195,-64,0259-0032016,195.014573,-64.022945,0.253,0.213,90.0,,17.04,20.28,16.99,15.77,1983.5,0,0,0,0,...,,3,1,0,,85.741512
195,-64,0260-0032250,194.945387,-63.996323,0.466,0.209,90.0,,15.33,16.64,15.49,14.81,1983.5,8,-12,23,3,..Y,,4,8,0,,87.203141
195,-64,0260-0032260,194.972462,-63.978973,0.858,0.206,0.0,,16.1,18.22,16.2,14.98,1983.5,-24,-46,2,47,..Y,,8,8,0,,87.293403
195,-64,0260-0032263,194.980603,-63.976931,0.73,0.252,0.0,,18.28,19.33,18.62,,1984.5,-72,6,9,41,...,,1,2,0,,88.514781
195,-64,0260-0032264,194.983278,-63.976453,0.249,0.218,90.0,,15.98,17.85,16.31,15.26,1983.5,0,0,0,0,..Y,,10,8,0,,88.785383
195,-64,0259-0032007,194.99022,-64.024456,0.494,0.251,0.0,,17.78,17.73,17.14,,1984.9,0,0,0,0,...,,7,2,0,,89.38311
195,-64,0259-0031997,194.968053,-64.020542,0.229,0.219,0.0,,15.98,17.45,16.22,15.9,1983.5,0,0,0,0,..Y,,10,9,0,,89.491641
195,-64,0260-0032284,195.052092,-63.990139,0.811,0.2,0.0,,18.53,19.96,18.4,,1984.5,-24,-38,0,46,..Y,,2,2,0,,89.559046
195,-64,0260-0032285,195.056217,-63.996487,0.523,0.297,0.0,,17.32,17.57,16.78,,1984.5,0,0,0,0,...,,8,2,0,,89.620385
195,-64,0260-0032257,194.964814,-63.980273,0.552,0.203,0.0,,,21.05,17.9,,1985.3,0,0,0,0,...,,,9,0,,90.161055
195,-64,0260-0032283,195.051392,-63.988806,0.418,0.266,0.0,,18.42,19.31,18.78,,1984.5,0,0,0,0,...,,2,2,0,,90.578155
195,-64,0260-0032275,195.021309,-63.976614,0.418,0.279,0.0,,18.51,20.32,18.47,,1984.5,30,6,11,21,...,,8,2,0,,90.662569
195,-64,0260-0032250,194.945942,-63.99137,0.204,0.2,0.0,,17.78,19.54,18.25,,1984.9,-4,12,0,2,...,,9,8,0,,90.804422
195,-64,0259-0031995,194.962637,-64.019256,0.277,0.259,90.0,,17.28,18.77,17.16,,1984.9,0,0,0,0,..Y,,8,7,0,,90.993612
195,-64,0260-0032285,195.056356,-63.994539,0.266,0.214,0.0,,13.85,14.69,13.98,13.83,1983.3,0,0,0,0,..Y,,9,2,0,,91.092793
195,-64,0260-0032253,194.954056,-63.984662,0.212,0.203,0.0,,18.84,,18.97,,1988.8,0,0,0,0,...,,4,,0,,91.152925
195,-64,0260-0032280,195.039395,-63.981323,0.37,0.2,90.0,,18.46,,17.55,,1988.8,0,0,0,0,...,,2,,0,,91.589482
195,-64,0259-0032008,194.994281,-64.025403,0.257,0.209,90.0,,17.22,17.3,,,1980.6,0,0,0,0,...,,2,2,,,91.894752
195,-64,0259-0032023,195.040887,-64.018231,1.019,1.019,90.0,,17.98,,17.75,14.88,1985.6,0,0,0,0,...,,1,,0,,92.023576
195,-64,0260-0032252,194.95185,-63.985553,0.246,0.232,0.0,,18.64,20.63,19.52,,1984.9,0,0,0,0,...,,4,1,0,,92.097826
195,-64,0259-0032008,194.993167,-64.025434,0.469,0.27,0.0,,17.25,,16.01,,1988.8,0,0,0,0,...,,3,,0,,92.194702
195,-64,0259-0032025,195.048395,-64.014606,0.203,0.202,90.0,,17.94,,18.58,15.07,1985.6,0,0,0,0,...,,9,,0,,92.707755
195,-64,0260-0032278,195.031323,-63.978153,0.207,0.205,90.0,,15.49,16.8,15.54,15.32,1983.3,0,0,0,0,..Y,,10,10,0,,92.903842
195,-64,0259-0032009,194.994445,-64.025695,1.014,0.221,0.0,,17.22,,16.13,,1988.8,0,0,0,0,...,,2,,0,,92.915967
195,-64,0259-0031994,194.958181,-64.018248,1.019,1.019,90.0,,17.93,18.57,,15.84,1980.2,-308,-124,53,153,...,,7,1,,,93.103079
195,-64,0259-0032023,195.043123,-64.017814,0.323,0.258,0.0,,17.81,19.47,16.97,16.51,1983.3,0,0,0,0,..Y,,3,2,0,,93.493944
195,-64,0259-0032008,194.9933,-64.025848,0.612,0.343,0.0,,17.25,18.2,16.01,,1984.9,14,-142,16,35,...,,3,2,0,,93.651169
195,-64,0259-0032022,195.036809,-64.020578,0.661,0.219,0.0,,19.17,,17.22,,1988.8,0,0,0,0,...,,2,,0,,94.126996
195,-64,0259-0032008,194.993587,-64.026014,1.019,0.722,0.0,,,18.2,17.62,,1985.3,0,0,0,0,...,,,2,0,,94.195052
195,-64,0259-0032009,194.995225,-64.026175,1.019,0.756,90.0,,,15.29,16.13,,1984.8,0,0,0,0,..Y,,,2,0,,94.530636
195,-64,0259-0032016,195.016589,-64.02525,0.208,0.201,90.0,,,20.43,18.76,,1985.3,0,0,0,0,...,,,1,0,,94.591405
195,-64,0260-0032273,195.014089,-63.974423,0.339,0.256,90.0,,18.65,,19.5,,1988.8,0,0,0,0,...,,2,,0,,94.72594
195,-64,0260-0032261,194.977537,-63.975537,0.245,0.239,90.0,,,20.8,19.1,,1985.3,0,0,0,0,...,,,1,0,,94.939909
195,-64,0260-0032270,195.001387,-63.9736,0.212,0.202,0.0,,,,19.25,17.13,1986.4,0,0,0,0,...,,,,0,,95.065114
195,-64,0260-0032258,194.968053,-63.977612,0.44,0.2,90.0,,,20.32,18.13,,1985.3,0,0,0,0,...,,,9,0,,95.077329
195,-64,0259-0032023,195.041831,-64.019059,0.33,0.209,0.0,,15.93,17.13,15.54,14.98,1983.3,0,0,0,0,..Y,,3,3,0,,95.19793
195,-64,0260-0032281,195.044753,-63.982062,0.266,0.205,90.0,,17.43,19.12,17.86,16.55,1983.3,0,0,0,0,...,,9,8,0,,95.715555
195,-64,0259-0032010,194.995831,-64.026562,0.331,0.326,0.0,,14.92,16.26,14.58,14.35,1983.5,-52,6,14,15,..Y,,4,9,0,,95.848968
195,-64,0260-0032251,194.947684,-63.986462,0.306,0.289,90.0,,16.42,,16.88,13.73,1985.6,0,0,0,0,...,,9,,0,,95.890622
195,-64,0259-0032009,194.994987,-64.026753,1.019,1.019,90.0,,,15.29,17.62,,1984.8,0,0,0,0,..Y,,,2,0,,96.634681
195,-64,0260-0032253,194.95205,-63.983081,0.227,0.201,90.0,,17.95,,18.26,16.55,1985.6,0,0,0,0,...,,9,,0,,97.157137
195,-64,0259-0032001,194.978228,-64.025275,0.2,0.2,90.0,11.05,10.16,10.77,10.12,9.86,2000.0,-2,-2,0,0,...,,,,,,97.255592
195,-64,0259-0031990,194.947264,-64.01417,0.437,0.202,90.0,,,20.3,19.51,,1985.3,0,0,0,0,...,,,4,0,,97.596483
195,-64,0259-0032012,195.005114,-64.027103,0.239,0.211,90.0,,18.15,20.44,19.07,,1984.9,-48,-100,7,4,...,,4,8,0,,97.903509
195,-64,0259-0032027,195.055612,-64.012073,0.209,0.204,90.0,,16.93,18.75,17.13,15.71,1983.3,0,0,0,0,..Y,,9,8,0,,97.918953
195,-64,0260-0032264,194.98297,-63.973692,1.019,0.915,0.0,,18.03,20.6,20.89,,1984.9,152,580,54,176,...,,1,1,0,,98.451497
195,-64,0259-0032028,195.062575,-64.000825,0.265,0.237,0.0,,17.08,19.46,16.21,15.05,1983.3,0,0,0,0,...,,8,3,0,,98.795225
195,-64,0259-0031988,194.941762,-64.010214,0.347,0.204,0.0,,13.34,13.99,13.52,13.19,1983.5,-20,-22,2,16,..Y,,9,8,0,,98.974553
195,-64,0260-0032277,195.027839,-63.97497,0.28,0.205,0.0,,15.06,,15.38,14.47,1985.6,0,0,0,0,...,,3,,0,,100.256454
195,-64,0259-0032021,195.03515,-64.023217,0.236,0.205,90.0,,12.54,13.78,13.07,11.33,1983.3,0,0,0,0,..Y,,10,8,0,,100.301209
195,-64,0260-0032285,195.053362,-63.984725,1.019,1.019,90.0,,18.21,20.61,20.89,,1984.5,-10,-728,336,78,...,,2,2,0,,100.595692
195,-64,0259-0032027,195.05612,-64.013384,0.668,0.203,0.0,,18.55,20.9,16.77,,1984.5,0,0,0,0,...,,5,1,0,,100.804352
195,-64,0259-0032014,195.010317,-64.027759,0.211,0.204,90.0,,17.69,,18.4,15.38,1985.6,0,0,0,0,...,,8,,0,,101.248632
195,-64,0260-0032277,195.027884,-63.974587,0.594,0.456,90.0,,16.22,,15.27,,1988.8,0,0,0,0,...,,3,,0,,101.528509
195,-64,0260-0032259,194.969831,-63.975059,0.207,0.2,90.0,,17.67,18.86,17.71,,1984.9,0,0,0,0,...,,8,9,0,,101.639578
195,-64,0260-0032281,195.043389,-63.979053,0.226,0.202,0.0,,17.19,19.32,17.9,,1984.5,16,4,1,6,...,,8,8,0,,101.876015
195,-64,0259-0031989,194.946798,-64.016187,0.258,0.202,0.0,,16.49,18.82,16.87,,1984.5,10,-16,1,9,..Y,,9,8,0,,102.180823
195,-64,0260-0032287,195.064112,-63.996045,0.266,0.2,90.0,,17.6,19.13,17.61,,1984.5,30,2,10,0,..Y,,9,8,0,,102.181367
195,-64,0260-0032288,195.064689,-63.998445,0.622,0.21,90.0,,16.55,17.88,17.32,,1984.5,-82,-32,34,3,..Y,,3,2,0,,102.244116
195,-64,0260-0032287,195.063528,-63.993662,0.382,0.2,90.0,,17.69,,17.15,,1988.8,0,0,0,0,...,,9,,0,,102.830619
195,-64,0259-0032029,195.065062,-64.001645,0.25,0.243,0.0,,16.74,18.05,16.6,15.73,1983.3,0,0,0,0,..Y,,9,3,0,,102.844375
195,-64,0259-0031993,194.957623,-64.021831,0.205,0.202,90.0,,18.29,,18.58,,1988.8,0,0,0,0,...,,2,,0,,103.177778
195,-64,0259-0032019,195.026281,-64.026309,0.505,0.37,90.0,,18.05,20.02,17.34,,1984.5,0,0,0,0,...,,8,2,0,,103.387712
195,-64,0259-0031986,194.9389,-64.010395,0.56,0.233,90.0,,17.26,,,16.45,1981.7,0,0,0,0,...,,2,,,,103.414566
195,-64,0260-0032288,195.065439,-63.998303,0.657,0.373,90.0,,16.85,,16.54,,1988.8,0,0,0,0,...,,3,,0,,103.455283
195,-64,0259-0031987,194.940192,-64.011995,0.589,0.571,90.0,,,20.5,17.73,,1985.3,0,0,0,0,...,,,1,0,,103.775776
195,-64,0259-0032009,194.994734,-64.028748,0.652,0.212,90.0,,17.81,,17.39,,1988.8,0,0,0,0,...,,1,,0,,103.825708
195,-64,0259-0032008,194.993995,-64.028803,0.46,0.437,0.0,,17.56,,16.38,,1988.8,0,0,0,0,...,,1,,0,,104.122486
195,-64,0260-0032283,195.051331,-63.981828,0.269,0.225,0.0,,18.34,,18.49,16.94,1985.6,0,0,0,0,...,,2,,0,,104.144828
195,-64,0259-0032024,195.044006,-64.021667,0.23,0.211,0.0,,17.19,19.23,17.02,,1984.5,0,0,0,0,..Y,,8,8,0,,104.419456
195,-64,0260-0032249,194.939306,-63.987362,0.321,0.231,90.0,,17.55,19.12,16.74,16.47,1983.5,0,0,0,0,...,,8,7,0,,106.059184
195,-64,0260-0032289,195.067117,-63.998153,0.382,0.263,90.0,,15.83,17.53,15.91,,1984.5,0,0,0,0,..Y,,3,2,0,,106.131719
195,-64,0260-0032269,194.999409,-63.970409,0.205,0.2,90.0,,,20.27,18.86,,1985.3,0,0,0,0,...,,,9,0,,106.531559
195,-64,0259-0032000,194.974814,-64.027656,0.709,0.457,0.0,,17.23,17.14,,,1980.6,0,0,0,0,...,,3,1,,,107.194897
195,-64,0260-0032253,194.954089,-63.977945,0.256,0.242,0.0,,18.52,19.9,18.9,,1984.9,0,0,0,0,...,,8,8,0,,107.507085
195,-64,0260-0032276,195.026153,-63.972403,0.26,0.214,0.0,,15.36,18.14,15.11,14.11,1983.3,0,0,0,0,..Y,,4,3,0,,107.588948
195,-64,0260-0032249,194.93945,-63.986039,0.462,0.23,0.0,,17.92,19.61,17.67,16.78,1983.5,0,0,0,0,...,,3,7,0,,107.988618
195,-64,0260-0032253,194.9535,-63.977878,0.698,0.566,90.0,,18.49,,19.13,,1988.8,0,0,0,0,...,,3,,0,,108.313364
195,-64,0260-0032281,195.04377,-63.976823,0.228,0.211,0.0,,17.53,,17.96,,1988.8,0,0,0,0,...,,4,,0,,108.337963
195,-64,0260-0032288,195.065428,-63.990789,0.291,0.249,0.0,,14.96,17.49,15.36,14.08,1983.3,-30,8,8,11,..Y,,10,8,0,,108.464342
195,-64,0259-0031987,194.940681,-64.01542,0.283,0.251,90.0,,17.39,20.19,17.72,16.04,1983.5,0,0,0,0,...,,4,8,0,,108.812751
195,-64,0260-0032273,195.012789,-63.970295,0.252,0.209,0.0,,18.8,,19.25,,1988.8,0,0,0,0,...,,4,,0,,108.82808
195,-64,0260-0032290,195.068984,-63.998139,0.595,0.332,0.0,,17.68,20.5,,,1980.1,0,0,0,0,...,,1,2,,,109.075751
195,-64,0260-0032248,194.935553,-63.989017,0.217,0.201,0.0,,14.61,15.93,14.64,13.86,1983.5,0,0,0,0,..Y,,9,9,0,,109.139788
195,-64,0259-0031996,194.965114,-64.026187,0.44,0.203,90.0,,17.22,17.63,17.24,,1984.9,-30,-34,23,2,..Y,,8,3,0,,109.158481
195,-64,0260-0032254,194.955545,-63.976653,0.317,0.201,0.0,,18.6,19.76,18.52,,1984.9,24,-30,0,14,...,,5,9,0,,109.500107
195,-64,0259-0031997,194.96635,-64.026664,1.019,1.019,90.0,,,18.3,19.14,,1984.8,0,0,0,0,..Y,,,1,0,,109.688332
195,-64,0259-0031985,194.933762,-64.009656,0.261,0.235,90.0,,18.93,20.56,17.87,,1984.9,0,0,0,0,...,,4,1,0,,110.143617
195,-64,0259-0032008,194.994106,-64.030542,0.785,0.218,0.0,,14.67,15.23,14.58,14.22,1983.3,-18,-6,4,42,..Y,,4,3,0,,110.343561
195,-64,0260-0032263,194.981509,-63.970362,0.651,0.556,0.0,,18.26,19.13,18.14,,1984.9,0,0,0,0,...,,8,4,0,,110.619628
195,-64,0260-0032263,194.982109,-63.97027,0.588,0.21,90.0,,17.34,20.11,17.44,,1984.9,52,38,33,3,...,,2,8,0,,110.693219
195,-64,0260-0032282,195.048703,-63.9778,0.202,0.201,0.0,,18.01,19.92,17.9,,1984.5,-8,-14,1,1,...,,9,4,0,,110.902368
195,-64,0260-0032263,194.982528,-63.969984,0.328,0.286,0.0,,17.65,19.94,18.95,,1984.5,52,28,12,15,...,,7,3,0,,111.523552
195,-64,0259-0032001,194.977537,-64.029448,0.671,0.206,0.0,,17.23,,16.6,,1988.8,0,0,0,0,...,,1,,0,,111.777022
195,-64,0259-0032012,195.004284,-64.031,0.251,0.217,90.0,,18.17,,17.94,16.48,1985.6,0,0,0,0,...,,8,,0,,111.804425
195,-64,0260-0032270,195.001142,-63.968792,0.253,0.207,90.0,,17.46,18.8,17.62,,1984.9,14,-22,9,3,..Y,,8,9,0,,112.363409
195,-64,0259-0032001,194.977556,-64.029664,1.019,0.998,0.0,,,16.35,15.32,,1984.8,0,0,0,0,..Y,,,9,0,,112.505304
195,-64,0260-0032246,194.928564,-63.996842,0.246,0.223,0.0,,17.17,19.27,17.08,15.46,1983.5,0,0,0,0,..Y,,8,8,0,,113.313734
195,-64,0259-0032022,195.036695,-64.027189,0.253,0.22,0.0,,18.14,,18.71,,1988.8,0,0,0,0,...,,9,,0,,113.71392
195,-64,0259-0032027,195.057712,-64.019006,0.233,0.231,0.0,,,20.46,18.83,,1984.8,0,0,0,0,...,,,2,0,,113.890269
195,-64,0259-0032029,195.063073,-64.015487,0.277,0.22,0.0,,18.27,19.43,18.18,,1984.5,16,-6,5,11,...,,2,8,0,,114.064254
195,-64,0260-0032259,194.969756,-63.971192,0.215,0.213,0.0,,16.11,18.07,16.37,15.49,1983.5,0,0,0,0,..Y,,10,9,0,,114.175086
195,-64,0259-0031985,194.93275,-64.011834,0.244,0.202,0.0,,18.0,19.4,17.98,,1984.9,-6,-10,1,8,...,,9,8,0,,114.340322
195,-64,0259-0031988,194.943192,-64.019748,0.252,0.203,90.0,,15.24,16.67,15.27,14.88,1983.5,0,0,0,0,..Y,,10,9,0,,114.392956
195,-64,0259-0032002,194.97832,-64.03037,0.224,0.217,0.0,,15.35,15.82,14.64,,1984.9,-14,16,5,6,..Y,,3,9,0,,114.554884
195,-64,0259-0032030,195.069431,-64.009445,1.019,1.019,90.0,,18.79,20.56,20.89,,1984.5,194,688,498,139,...,,8,2,0,,114.7084
195,-64,0259-0032023,195.041042,-64.026412,0.256,0.227,0.0,,17.19,18.28,16.93,,1984.5,0,0,0,0,..Y,,8,8,0,,115.030474
195,-64,0260-0032280,195.040167,-63.973234,0.259,0.217,90.0,,14.43,16.48,14.76,13.6,1983.3,0,0,0,0,..Y,,9,10,0,,115.355011
195,-64,0259-0032006,194.988623,-64.031675,0.651,0.418,0.0,,,15.15,16.83,13.57,1983.3,104,170,20,34,..Y,,,4,0,,115.433218
195,-64,0260-0032290,195.071487,-63.993103,0.24,0.219,90.0,,18.01,19.54,,,1980.1,0,0,0,0,...,,9,8,,,115.529672
195,-64,0259-0031995,194.960667,-64.027081,0.617,0.403,0.0,,,18.66,18.45,,1985.3,0,0,0,0,...,,,1,0,,115.559263
195,-64,0260-0032291,195.07247,-63.994487,0.212,0.201,0.0,,17.73,,18.36,,1988.8,0,0,0,0,...,,8,,0,,116.087813
195,-64,0259-0032028,195.061337,-64.017931,0.392,0.217,90.0,,18.95,20.43,19.03,,1984.5,0,0,0,0,...,,2,2,0,,116.32182
195,-64,0259-0032002,194.978648,-64.030953,0.778,0.325,0.0,,16.36,16.23,15.08,14.51,1983.5,0,0,0,0,..Y,,3,9,0,,116.409002
195,-64,0259-0031993,194.955498,-64.025803,0.283,0.2,0.0,,,19.4,18.23,,1985.3,0,0,0,0,...,,,4,0,,116.432011
195,-64,0259-0032031,195.073323,-64.00417,0.337,0.252,90.0,,,20.0,17.96,,1984.8,0,0,0,0,...,,,2,0,,116.674818
195,-64,0260-0032250,194.943945,-63.978792,0.312,0.213,0.0,,14.76,17.12,,,1980.6,0,0,0,0,...,,9,9,,,116.879095
195,-64,0259-0031994,194.959564,-64.0274,0.347,0.291,90.0,,17.89,19.05,17.46,,1984.9,0,0,0,0,...,,8,2,0,,117.465053
195,-64,0259-0032020,195.028428,-64.03022,0.21,0.206,90.0,,16.62,17.94,16.21,15.85,1983.3,0,0,0,0,...,,8,2,0,,117.670174
195,-64,0259-0032032,195.074159,-64.004359,0.373,0.339,90.0,,18.04,,18.2,,1988.8,0,0,0,0,...,,4,,0,,118.071174
195,-64,0259-0032013,195.006878,-64.03277,0.209,0.2,90.0,,,20.77,19.43,,1984.8,0,0,0,0,...,,,3,0,,118.469834
195,-64,0260-0032282,195.049203,-63.974995,0.213,0.206,0.0,,15.41,16.71,15.68,15.1,1983.3,0,0,0,0,..Y,,10,10,0,,118.903221
195,-64,0260-0032254,194.957612,-63.972656,0.868,0.351,90.0,,18.27,,16.54,15.97,1985.6,74,130,54,18,...,,8,,0,,119.034837
195,-64,0259-0032018,195.025023,-64.031292,0.212,0.204,90.0,,17.71,19.62,17.9,16.44,1983.3,0,0,0,0,..Y,,9,8,0,,119.364776
195,-64,0259-0032005,194.9873,-64.032709,0.216,0.214,0.0,,14.07,15.21,14.08,13.74,1983.3,0,0,0,0,..Y,,9,8,0,,119.44396
195,-64,0260-0032261,194.975795,-63.968448,0.211,0.204,90.0,,15.47,17.28,16.06,15.03,1983.5,0,0,0,0,..Y,,4,10,0,,119.844932
195,-64,0259-0032030,195.070939,-64.012012,0.29,0.201,90.0,,18.83,,18.5,16.82,1985.6,-28,6,13,1,...,,4,,0,,119.990522
195,-64,0260-0032288,195.06567,-63.983114,0.629,0.336,90.0,,17.74,,17.88,,1988.8,0,0,0,0,..Y,,2,,0,,120.17624
195,-64,0260-0032246,194.928581,-63.988214,0.205,0.202,0.0,,18.37,19.89,19.1,,1984.9,12,14,1,2,...,,8,9,0,,120.452977
195,-64,0259-0032030,195.071509,-64.012064,0.587,0.244,90.0,,18.58,,,16.96,1981.7,0,0,0,0,...,,4,,,,120.896595
195,-64,0260-0032249,194.943495,-63.977173,0.472,0.401,90.0,,13.98,15.95,14.13,13.25,1983.5,-12,-56,24,19,..Y,,8,9,0,,121.290327
195,-64,0260-0032288,195.066448,-63.983062,0.399,0.213,90.0,,17.73,20.12,17.24,16.29,1983.3,0,0,0,0,..Y,,1,2,0,,121.331236
195,-64,0260-0032277,195.028739,-63.968737,0.225,0.202,0.0,,16.34,17.62,16.65,,1984.5,0,0,0,0,..Y,,9,8,0,,121.350999
195,-64,0259-0032015,195.013659,-64.033178,0.223,0.203,0.0,,15.76,18.01,16.13,15.12,1983.5,0,0,0,0,..Y,,9,10,0,,121.367951
195,-64,0260-0032254,194.956689,-63.972089,0.252,0.23,0.0,,16.82,18.15,16.7,15.92,1983.5,0,0,0,0,..Y,,8,10,0,,121.542649
195,-64,0259-0032031,195.073917,-64.009931,0.233,0.21,90.0,,17.34,,17.37,,1988.8,0,0,0,0,...,,8,,0,,121.986783
195,-64,0259-0031996,194.963423,-64.029887,0.647,0.202,90.0,,17.39,18.55,17.25,,1984.9,32,-18,37,1,..Y,,8,8,0,,122.08481
195,-64,0259-0032032,195.074212,-64.009734,0.356,0.286,90.0,,17.15,,16.79,,1988.8,0,0,0,0,...,,8,,0,,122.227384
195,-64,0260-0032288,195.066989,-63.982917,0.239,0.203,0.0,,17.98,,18.0,,1988.8,0,0,0,0,...,,1,,0,,122.332258
